Country,Year,fertility,life,pop_growth,population,child_mortality,child_mortality_rate,gdp,gdp_growth,region,long,lat
Antigua and Barbuda,1992,2.096,71.783,0.0167,63802,23.1,0.0231,17226,-0.00777605,America,17.625,-61.786
Antigua and Barbuda,1993,2.128,72,0.022507,65238,21.9,0.0219,17753,0.030593289,America,17.625,-61.786
Antigua and Barbuda,1994,2.166,72.219,0.025399,66895,20.8,0.0208,18400,0.036444545,America,17.625,-61.786
Antigua and Barbuda,1995,2.208,72.441,0.026116,68642,19.7,0.0197,17167,-0.06701087,America,17.625,-61.786
Antigua and Barbuda,1996,2.248,72.664,0.02634,70450,18.8,0.0188,17830,0.038620609,America,17.625,-61.786
Antigua and Barbuda,1997,2.281,72.888,0.026572,72322,17.9,0.0179,18186,0.019966349,America,17.625,-61.786
Antigua and Barbuda,1998,2.304,73.11,0.025829,74190,17,0.017,18483,0.016331244,America,17.625,-61.786
Antigua and Barbuda,1999,2.316,73.329,0.024195,75985,16.2,0.0162,18780,0.01606882,America,17.625,-61.786
Antigua and Barbuda,2000,2.316,73.544,0.021991,77656,15.5,0.0155,19319,0.028700745,America,17.625,-61.786
Antigua and Barbuda,2001,2.305,73.755,0.019432,79165,14.8,0.0148,18388,-0.0481909,America,17.625,-61.786
Antigua and Barbuda,2002,2.288,73.96,0.016952,80507,14.1,0.0141,18676,0.015662389,America,17.625,-61.786
Antigua and Barbuda,2003,2.268,74.16,0.015017,81716,13.5,0.0135,19566,0.047654744,America,17.625,-61.786
Antigua and Barbuda,2004,2.246,74.355,0.01373,82838,12.9,0.0129,20395,0.042369416,America,17.625,-61.786
Antigua and Barbuda,2005,2.224,74.544,0.013013,83916,12.4,0.0124,21414,0.049963226,America,17.625,-61.786
Antigua and Barbuda,2006,2.203,74.729,0.012346,84952,11.8,0.0118,24016,0.121509293,America,17.625,-61.786
Antigua and Barbuda,2007,2.183,74.91,0.011571,85935,11.3,0.0113,26008,0.082944704,America,17.625,-61.786
Antigua and Barbuda,2008,2.164,75.087,0.011008,86881,10.9,0.0109,25736,-0.010458321,America,17.625,-61.786
Antigua and Barbuda,2009,2.146,75.263,0.010601,87802,10.4,0.0104,22389,-0.13005129,America,17.625,-61.786
Antigua and Barbuda,2010,2.13,75.437,0.010341,88710,9.9,0.0099,20567,-0.081379249,America,17.625,-61.786
Antigua and Barbuda,2011,2.115,75.61,0.010168,89612,9.5,0.0095,19988,-0.028151894,America,17.625,-61.786
Antigua and Barbuda,2012,2.102,75.783,0.010021,90510,9.1,0.0091,20577,0.029467681,America,17.625,-61.786
Antigua and Barbuda,2013,2.089,75.954,0.009877,91404,8.7,0.0087,20353,-0.010885941,America,17.625,-61.786
Argentina,1964,3.068,65.388,#NAME?,21966478,57.43,0.05743,8227,#NAME?,America,-33.166,-64.31
Argentina,1965,3.058,65.481,0.01503,22296628,57.43,0.05743,8818,0.071836635,America,-33.166,-64.31
Argentina,1966,3.051,65.603,0.014593,22622012,58.63,0.05863,8709,-0.01236108,America,-33.166,-64.31
Argentina,1967,3.048,65.759,0.014275,22944941,58.52,0.05852,8782,0.008382133,America,-33.166,-64.31
Argentina,1968,3.049,65.953,0.014304,23273148,58.32,0.05832,9003,0.02516511,America,-33.166,-64.31
Argentina,1969,3.056,66.184,0.014773,23616971,73.2,0.0732,9610,0.06742197,America,-33.166,-64.31
Argentina,1970,3.073,66.449,0.015514,23983358,72.4,0.0724,9951,0.035483871,America,-33.166,-64.31
Argentina,1971,3.104,66.74,0.016376,24376109,71.5,0.0715,10167,0.021706361,America,-33.166,-64.31
Argentina,1972,3.148,67.044,0.017061,24791983,70.4,0.0704,10209,0.004131012,America,-33.166,-64.31
Argentina,1973,3.203,67.349,0.017354,25222223,68.8,0.0688,10419,0.020570085,America,-33.166,-64.31
Argentina,1974,3.264,67.652,0.017125,25654154,66.6,0.0666,10809,0.037431615,America,-33.166,-64.31
Argentina,1975,3.321,67.95,0.01655,26078731,63.8,0.0638,10571,-0.022018688,America,-33.166,-64.31
Argentina,1976,3.366,68.248,0.015874,26492716,60.2,0.0602,10408,-0.015419544,America,-33.166,-64.31
Argentina,1977,3.391,68.549,0.015342,26899177,55.9,0.0559,10918,0.049000769,America,-33.166,-64.31
Argentina,1978,3.391,68.856,0.015013,27303001,51.4,0.0514,10406,-0.046895036,America,-33.166,-64.31
Argentina,1979,3.368,69.164,0.014973,27711808,47,0.047,10976,0.054776091,America,-33.166,-64.31
Argentina,1980,3.325,69.464,0.015128,28131040,43.1,0.0431,10982,0.000546647,America,-33.166,-64.31
Argentina,1981,3.27,69.746,0.015304,28561561,40,0.04,10221,-0.06929521,America,-33.166,-64.31
Argentina,1982,3.213,70.004,0.015388,29001060,37.6,0.0376,9765,-0.04461403,America,-33.166,-64.31
Argentina,1983,3.163,70.235,0.01541,29447973,35.8,0.0358,10030,0.027137737,America,-33.166,-64.31
Argentina,1984,3.123,70.439,0.015341,29899743,34.4,0.0344,10102,0.007178465,America,-33.166,-64.31
Argentina,1985,3.093,70.624,0.015201,30354240,33.1,0.0331,9262,-0.083151851,America,-33.166,-64.31
Argentina,1986,3.073,70.798,0.015047,30810984,31.9,0.0319,9810,0.059166487,America,-33.166,-64.31
Argentina,1987,3.056,70.972,0.014891,31269799,30.8,0.0308,9936,0.012844037,America,-33.166,-64.31
Argentina,1988,3.037,71.156,0.014689,31729130,29.7,0.0297,9620,-0.031803543,America,-33.166,-64.31
Argentina,1989,3.016,71.353,0.014436,32187173,28.6,0.0286,8820,-0.083160083,America,-33.166,-64.31
Argentina,1990,2.989,71.566,0.014144,32642442,27.6,0.0276,8539,-0.03185941,America,-33.166,-64.31
Argentina,1991,2.956,71.791,0.013821,33093579,26.6,0.0266,9333,0.092985127,America,-33.166,-64.31
Argentina,1992,2.918,72.024,0.01349,33540023,25.7,0.0257,10130,0.085395907,America,-33.166,-64.31
Argentina,1993,2.875,72.257,0.013179,33982035,24.8,0.0248,10602,0.046594274,America,-33.166,-64.31
Argentina,1994,2.827,72.489,0.012898,34420352,24.1,0.0241,11108,0.047726844,America,-33.166,-64.31
Argentina,1995,2.774,72.719,0.012632,34855160,23.4,0.0234,10673,-0.039160965,America,-33.166,-64.31
Argentina,1996,2.717,72.945,0.012393,35287113,22.7,0.0227,11150,0.044692214,America,-33.166,-64.31
Argentina,1997,2.657,73.169,0.012124,35714929,22,0.022,11935,0.070403587,America,-33.166,-64.31
Argentina,1998,2.596,73.39,0.011752,36134642,21.4,0.0214,12268,0.027901131,America,-33.166,-64.31
Argentina,1999,2.535,73.608,0.011246,36541029,20.8,0.0208,11722,-0.044506032,America,-33.166,-64.31
Argentina,2000,2.477,73.822,0.010664,36930709,20.2,0.0202,11504,-0.018597509,America,-33.166,-64.31
Argentina,2001,2.424,74.033,0.010057,37302116,19.7,0.0197,10875,-0.054676634,America,-33.166,-64.31
Argentina,2002,2.379,74.24,0.009523,37657340,19.2,0.0192,9574,-0.119632184,America,-33.166,-64.31
Argentina,2003,2.34,74.444,0.009133,38001251,18.6,0.0186,10318,0.077710466,America,-33.166,-64.31
Argentina,2004,2.31,74.645,0.008935,38340778,17.9,0.0179,11135,0.079182012,America,-33.166,-64.31
Argentina,2005,2.286,74.843,0.008878,38681174,17.1,0.0171,12039,0.081185451,America,-33.166,-64.31
Argentina,2006,2.268,75.036,0.008859,39023850,16.4,0.0164,12913,0.072597392,America,-33.166,-64.31
Argentina,2007,2.254,75.225,0.008821,39368066,15.8,0.0158,13873,0.074343685,America,-33.166,-64.31
Argentina,2008,2.241,75.41,0.008795,39714298,15.4,0.0154,14646,0.055719743,America,-33.166,-64.31
Argentina,2009,2.228,75.592,0.008767,40062470,15,0.015,14605,-0.002799399,America,-33.166,-64.31
Argentina,2010,2.215,75.772,0.008734,40412376,14.6,0.0146,15765,0.079424855,America,-33.166,-64.31
Argentina,2011,2.201,75.95,0.008715,40764561,14.2,0.0142,16972,0.076562004,America,-33.166,-64.31
Argentina,2012,2.188,76.128,0.008694,41118986,13.8,0.0138,17101,0.007600754,America,-33.166,-64.31
Argentina,2013,2.175,76.305,0.008633,41473982,13.3,0.0133,17629,0.030875387,America,-33.166,-64.31
Armenia,1964,4.161,67.714,#NAME?,2138133,66.85,0.06685,2823,#NAME?,Europe & Central Asia,40.56,44.449
Armenia,1965,3.979,68.151,0.03111,2204650,63.58,0.06358,2945,0.043216436,Europe & Central Asia,40.56,44.449
Armenia,1966,3.788,68.587,0.029404,2269475,60.86,0.06086,3051,0.035993209,Europe & Central Asia,40.56,44.449
Armenia,1967,3.606,69.015,0.027825,2332624,63.13,0.06313,3151,0.032776139,Europe & Central Asia,40.56,44.449
Armenia,1968,3.447,69.425,0.026584,2394635,65.49,0.06549,3300,0.047286576,Europe & Central Asia,40.56,44.449
Armenia,1969,3.314,69.808,0.025781,2456370,67.93,0.06793,3313,0.003939394,Europe & Central Asia,40.56,44.449
Armenia,1970,3.208,70.143,0.025256,2518408,70.47,0.07047,3533,0.066405071,Europe & Central Asia,40.56,44.449
Armenia,1971,3.118,70.411,0.024812,2580894,73.1,0.0731,3589,0.015850552,Europe & Central Asia,40.56,44.449
Armenia,1972,3.032,70.604,0.024244,2643464,75.83,0.07583,3571,-0.005015325,Europe & Central Asia,40.56,44.449
Armenia,1973,2.942,70.722,0.023499,2705584,78.66,0.07866,3832,0.073088771,Europe & Central Asia,40.56,44.449
Armenia,1974,2.846,70.774,0.022513,2766495,81.59,0.08159,3871,0.010177453,Europe & Central Asia,40.56,44.449
Armenia,1975,2.745,70.782,0.021383,2825650,84.64,0.08464,3810,-0.015758202,Europe & Central Asia,40.56,44.449
Armenia,1976,2.646,70.782,0.020236,2882831,87.8,0.0878,3917,0.02808399,Europe & Central Asia,40.56,44.449
Armenia,1977,2.555,70.797,0.0192,2938181,84.3,0.0843,3937,0.005105948,Europe & Central Asia,40.56,44.449
Armenia,1978,2.479,70.837,0.018301,2991954,81,0.081,3964,0.006858014,Europe & Central Asia,40.56,44.449
Armenia,1979,2.421,70.896,0.017584,3044564,77.8,0.0778,3877,-0.021947528,Europe & Central Asia,40.56,44.449
Armenia,1980,2.385,70.936,0.016992,3096298,74.8,0.0748,3815,-0.015991746,Europe & Central Asia,40.56,44.449
Armenia,1981,2.373,70.909,0.016015,3145885,71.8,0.0718,3783,-0.008387942,Europe & Central Asia,40.56,44.449
Armenia,1982,2.381,70.775,0.014938,3192877,69.1,0.0691,3809,0.006872852,Europe & Central Asia,40.56,44.449
Armenia,1983,2.406,70.518,0.014512,3239212,66.4,0.0664,3862,0.013914413,Europe & Central Asia,40.56,44.449
Armenia,1984,2.441,70.149,0.014934,3287588,63.8,0.0638,3840,-0.00569653,Europe & Central Asia,40.56,44.449
Armenia,1985,2.481,69.697,0.015683,3339147,61.4,0.0614,3805,-0.009114583,Europe & Central Asia,40.56,44.449
Armenia,1986,2.519,69.204,0.017179,3396511,59,0.059,3890,0.022339028,Europe & Central Asia,40.56,44.449
Armenia,1987,2.549,68.731,0.017825,3457054,56.6,0.0566,3872,-0.004627249,Europe & Central Asia,40.56,44.449
Armenia,1988,2.566,68.331,0.015442,3510439,81.6,0.0816,3886,0.003615702,Europe & Central Asia,40.56,44.449
Armenia,1989,2.565,68.037,0.009196,3542720,52,0.052,3889,0.000772002,Europe & Central Asia,40.56,44.449
Armenia,1990,2.538,67.877,0.000557,3544695,49.7,0.0497,3736,-0.039341733,Europe & Central Asia,40.56,44.449
Armenia,1991,2.482,67.864,-0.009209,3512051,47.4,0.0474,3329,-0.108940043,Europe & Central Asia,40.56,44.449
Armenia,1992,2.399,67.979,-0.017685,3449940,45.1,0.0451,1973,-0.407329528,Europe & Central Asia,40.56,44.449
Armenia,1993,2.295,68.199,-0.023063,3370373,42.8,0.0428,1842,-0.066396351,Europe & Central Asia,40.56,44.449
Armenia,1994,2.176,68.513,-0.023687,3290540,40.6,0.0406,1988,0.079261672,Europe & Central Asia,40.56,44.449
Armenia,1995,1.8,68.91,-0.020473,3223173,38.6,0.0386,2169,0.091046278,Europe & Central Asia,40.56,44.449
Armenia,1996,1.8,69.376,-0.015819,3172185,36.7,0.0367,2333,0.075610881,Europe & Central Asia,40.56,44.449
Armenia,1997,1.7,69.891,-0.011774,3134836,34.9,0.0349,2438,0.045006429,Europe & Central Asia,40.56,44.449
Armenia,1998,1.5,70.43,-0.008209,3109101,33.2,0.0332,2636,0.08121411,Europe & Central Asia,40.56,44.449
Armenia,1999,1.4,70.971,-0.005943,3090624,31.6,0.0316,2740,0.039453718,Europe & Central Asia,40.56,44.449
Armenia,2000,1.3,71.494,-0.0047,3076098,30.1,0.0301,2919,0.065328467,Europe & Central Asia,40.56,44.449
Armenia,2001,1.2,71.981,-0.003344,3065810,28.6,0.0286,3214,0.101062008,Europe & Central Asia,40.56,44.449
Armenia,2002,1.2,72.43,-0.001547,3061067,27.2,0.0272,3654,0.136901058,Europe & Central Asia,40.56,44.449
Armenia,2003,1.4,72.836,-0.000168,3060554,25.9,0.0259,4182,0.144499179,Europe & Central Asia,40.56,44.449
Armenia,2004,1.4,73.192,0.000672,3062612,24.6,0.0246,4635,0.108321377,Europe & Central Asia,40.56,44.449
Armenia,2005,1.4,73.491,0.001091,3065954,23.3,0.0233,5297,0.142826321,Europe & Central Asia,40.56,44.449
Armenia,2006,1.3,73.73,0.001269,3069844,22.2,0.0222,6020,0.136492354,Europe & Central Asia,40.56,44.449
Armenia,2007,1.4,73.92,0.001413,3074181,21.1,0.0211,6877,0.142358804,Europe & Central Asia,40.56,44.449
Armenia,2008,1.4,74.07,0.001596,3079087,20,0.02,7383,0.073578595,Europe & Central Asia,40.56,44.449
Armenia,2009,1.6,74.191,0.001914,3084979,19,0.019,6358,-0.138832453,Europe & Central Asia,40.56,44.449
Armenia,2010,1.55,74.291,0.002299,3092072,18,0.018,6508,0.023592325,Europe & Central Asia,40.56,44.449
Armenia,2011,1.5,74.381,0.00264,3100236,17.2,0.0172,6812,0.046711739,Europe & Central Asia,40.56,44.449
Armenia,2012,1.739,74.469,0.002818,3108972,16.3,0.0163,7291,0.070317087,Europe & Central Asia,40.56,44.449
Armenia,2013,1.74,74.561,0.002814,3117722,15.5,0.0155,7527,0.032368674,Europe & Central Asia,40.56,44.449
Aruba,1964,4.059,67.113,#NAME?,57031,,0,5505,#NAME?,America,12.5176,-69.9818
Aruba,1965,3.842,67.435,0.005804,57362,,0,5642,0.024886467,America,12.5176,-69.9818
Aruba,1966,3.625,67.762,0.006136,57714,,0,5783,0.024991138,America,12.5176,-69.9818
Aruba,1967,3.417,68.095,0.005856,58052,,0,5927,0.024900571,America,12.5176,-69.9818
Aruba,1968,3.226,68.436,0.005788,58388,,0,6075,0.024970474,America,12.5176,-69.9818
Aruba,1969,3.054,68.784,0.005772,58725,,0,6227,0.025020576,America,12.5176,-69.9818
Aruba,1970,2.908,69.14,0.005807,59066,,0,6382,0.024891601,America,12.5176,-69.9818
Aruba,1971,2.788,69.498,0.006315,59439,,0,6904,0.081792542,America,12.5176,-69.9818
Aruba,1972,2.691,69.851,0.006898,59849,,0,7470,0.08198146,America,12.5176,-69.9818
Aruba,1973,2.613,70.192,0.0065,60238,,0,8084,0.082195448,America,12.5176,-69.9818
Aruba,1974,2.552,70.519,0.004748,60524,,0,8756,0.083127165,America,12.5176,-69.9818
Aruba,1975,2.506,70.834,0.002148,60654,,0,9493,0.084170854,America,12.5176,-69.9818
Aruba,1976,2.472,71.14,-0.001072,60589,,0,10305,0.085536711,America,12.5176,-69.9818
Aruba,1977,2.446,71.441,-0.003681,60366,,0,11197,0.086559922,America,12.5176,-69.9818
Aruba,1978,2.425,71.737,-0.004274,60108,,0,12166,0.086541038,America,12.5176,-69.9818
Aruba,1979,2.408,72.023,-0.00213,59980,,0,13194,0.084497781,America,12.5176,-69.9818
Aruba,1980,2.392,72.294,0.001984,60099,26.34,0.02634,14273,0.081779597,America,12.5176,-69.9818
Aruba,1981,2.377,72.539,0.007837,60570,25.4,0.0254,15377,0.07734884,America,12.5176,-69.9818
Aruba,1982,2.364,72.752,0.012828,61347,24.6,0.0246,16508,0.073551408,America,12.5176,-69.9818
Aruba,1983,2.353,72.929,0.014035,62208,23.96,0.02396,17725,0.073721832,America,12.5176,-69.9818
Aruba,1984,2.342,73.071,0.010047,62833,23.48,0.02348,19124,0.078928068,America,12.5176,-69.9818
Aruba,1985,2.332,73.181,0.003135,63030,23.14,0.02314,20789,0.087063376,America,12.5176,-69.9818
Aruba,1986,2.32,73.262,-0.006108,62645,22.91,0.02291,22827,0.098032613,America,12.5176,-69.9818
Aruba,1987,2.307,73.325,-0.01301,61830,22.76,0.02276,26876,0.177377667,America,12.5176,-69.9818
Aruba,1988,2.291,73.378,-0.012308,61069,22.62,0.02262,32328,0.202857568,America,12.5176,-69.9818
Aruba,1989,2.272,73.425,-0.000704,61026,22.5,0.0225,36284,0.1223707,America,12.5176,-69.9818
Aruba,1990,2.249,73.468,0.018369,62147,22.36,0.02236,37014,0.020119061,America,12.5176,-69.9818
Aruba,1991,2.221,73.509,0.040147,64642,22.23,0.02223,38310,0.035013779,America,12.5176,-69.9818
Aruba,1992,2.187,73.544,0.056372,68286,22.1,0.0221,38238,-0.001879405,America,12.5176,-69.9818
Aruba,1993,2.149,73.573,0.06278,72573,22,0.022,38477,0.006250327,America,12.5176,-69.9818
Aruba,1994,2.108,73.598,0.057721,76762,21.91,0.02191,39318,0.021857213,America,12.5176,-69.9818
Aruba,1995,2.064,73.622,0.04639,80323,21.83,0.02183,38602,-0.018210489,America,12.5176,-69.9818
Aruba,1996,2.021,73.645,0.034187,83069,21.76,0.02176,38003,-0.015517331,America,12.5176,-69.9818
Aruba,1997,1.979,73.669,0.025184,85161,21.68,0.02168,40312,0.060758361,America,12.5176,-69.9818
Aruba,1998,1.94,73.697,0.019563,86827,21.6,0.0216,42565,0.055889065,America,12.5176,-69.9818
Aruba,1999,1.905,73.734,0.0186,88442,21.49,0.02149,42564,-2.35E-05,America,12.5176,-69.9818
Aruba,2000,1.874,73.783,0.02068,90271,21.35,0.02135,43703,0.026759703,America,12.5176,-69.9818
Aruba,2001,1.848,73.852,0.023175,92363,21.15,0.02115,42445,-0.028785209,America,12.5176,-69.9818
Aruba,2002,1.825,73.94,0.024176,94596,20.89,0.02089,40288,-0.050818707,America,12.5176,-69.9818
Aruba,2003,1.805,74.048,0.024092,96875,20.57,0.02057,39246,-0.025863781,America,12.5176,-69.9818
Aruba,2004,1.786,74.175,0.02241,99046,20.2,0.0202,41057,0.04614483,America,12.5176,-69.9818
Aruba,2005,1.769,74.316,0.019688,100996,19.8,0.0198,40737,-0.007794042,America,12.5176,-69.9818
Aruba,2006,1.754,74.467,0.016981,102711,19.37,0.01937,40209,-0.01296119,America,12.5176,-69.9818
Aruba,2007,1.739,74.621,0.01474,104225,18.95,0.01895,40558,0.008679649,America,12.5176,-69.9818
Aruba,2008,1.726,74.772,0.012483,105526,18.55,0.01855,38594,-0.048424479,America,12.5176,-69.9818
Aruba,2009,1.713,74.919,0.010291,106612,18.18,0.01818,35573,-0.078276416,America,12.5176,-69.9818
Aruba,2010,1.701,75.059,0.008217,107488,17.84,0.01784,33288,-0.06423411,America,12.5176,-69.9818
Aruba,2011,1.69,75.193,0.006075,108141,17.55,0.01755,36016,0.081951454,America,12.5176,-69.9818
Aruba,2012,1.681,75.324,0.004124,108587,17.28,0.01728,35419,-0.016575966,America,12.5176,-69.9818
Aruba,2013,1.673,75.455,0.002726,108883,17.03,0.01703,36083,0.018747,America,12.5176,-69.9818
Australia,1964,3.154,70.65,#NAME?,11122567,22.7,0.0227,16098,#NAME?,East Asia & Pacific,-24.578,133.582
Australia,1965,2.973,70.98,0.021326,11359763,22.4,0.0224,16601,0.031246118,East Asia & Pacific,-24.578,133.582
Australia,1966,2.885,70.82,0.022696,11617580,22.1,0.0221,16756,0.009336787,East Asia & Pacific,-24.578,133.582
Australia,1967,2.847,71.1,0.023635,11892163,22,0.022,17570,0.048579613,East Asia & Pacific,-24.578,133.582
Australia,1968,2.886,70.73,0.023846,12175746,21.9,0.0219,18261,0.039328401,East Asia & Pacific,-24.578,133.582
Australia,1969,2.887,71.14,0.023124,12457299,21.7,0.0217,18949,0.037675921,East Asia & Pacific,-24.578,133.582
Australia,1970,2.859,70.81,0.021759,12728362,21.4,0.0214,19719,0.04063539,East Asia & Pacific,-24.578,133.582
Australia,1971,2.945,71.41,0.020386,12987847,20.9,0.0209,20176,0.023175617,East Asia & Pacific,-24.578,133.582
Australia,1972,2.743,71.93,0.019175,13236895,20.2,0.0202,20385,0.010358842,East Asia & Pacific,-24.578,133.582
Australia,1973,2.491,72.14,0.017775,13472175,19.4,0.0194,21185,0.039244543,East Asia & Pacific,-24.578,133.582
Australia,1974,2.321,71.89,0.01619,13690285,18.4,0.0184,21383,0.009346236,East Asia & Pacific,-24.578,133.582
Australia,1975,2.148,72.84,0.014566,13889696,17.3,0.0173,21708,0.01519899,East Asia & Pacific,-24.578,133.582
Australia,1976,2.06,72.88,0.012837,14067994,16.2,0.0162,22372,0.030587802,East Asia & Pacific,-24.578,133.582
Australia,1977,2.007,73.49,0.011367,14227905,15.3,0.0153,22373,4.47E-05,East Asia & Pacific,-24.578,133.582
Australia,1978,1.949,73.88,0.010659,14379565,14.4,0.0144,22763,0.017431726,East Asia & Pacific,-24.578,133.582
Australia,1979,1.907,74.44,0.010937,14536839,13.6,0.0136,23697,0.041031498,East Asia & Pacific,-24.578,133.582
Australia,1980,1.891,74.6,0.011906,14709918,13,0.013,23872,0.007384901,East Asia & Pacific,-24.578,133.582
Australia,1981,1.935,74.96,0.013031,14901610,12.5,0.0125,24308,0.018264075,East Asia & Pacific,-24.578,133.582
Australia,1982,1.929,74.74,0.013962,15109659,12.2,0.0122,23884,-0.017442817,East Asia & Pacific,-24.578,133.582
Australia,1983,1.924,75.55,0.014767,15332790,11.9,0.0119,23584,-0.01256071,East Asia & Pacific,-24.578,133.582
Australia,1984,1.84,76.02,0.015336,15567927,11.6,0.0116,24934,0.057242198,East Asia & Pacific,-24.578,133.582
Australia,1985,1.923,75.45,0.015684,15812088,11.3,0.0113,25875,0.037739633,East Asia & Pacific,-24.578,133.582
Australia,1986,1.868,76.13,0.016089,16066496,11,0.011,26057,0.007033816,East Asia & Pacific,-24.578,133.582
Australia,1987,1.845,76.32,0.016424,16330369,10.6,0.0106,26969,0.035000192,East Asia & Pacific,-24.578,133.582
Australia,1988,1.831,76.35,0.016272,16596096,10.2,0.0102,27757,0.029218733,East Asia & Pacific,-24.578,133.582
Australia,1989,1.838,76.45,0.015521,16853690,9.7,0.0097,28556,0.028785532,East Asia & Pacific,-24.578,133.582
Australia,1990,1.902,77.05,0.014386,17096153,9.2,0.0092,28604,0.001680908,East Asia & Pacific,-24.578,133.582
Australia,1991,1.849,77.54,0.01313,17320633,8.6,0.0086,28122,-0.01685079,East Asia & Pacific,-24.578,133.582
Australia,1992,1.888,77.54,0.012057,17529469,8.1,0.0081,27895,-0.008071972,East Asia & Pacific,-24.578,133.582
